N,cal_region2,log_ratio_total_impact,total_impact_CLIMADA,total_impact_EMDAT_scaled,v_half
73,NA1,0.26832993673121314,177010910068.74298,135352357369.4079,61.30000000000051
73,NA1,0.2628294967848188,176039945003.60013,135352357369.4079,61.400000000000496
73,NA1,0.25733550451496584,175075434838.32056,135352357369.4079,61.5000000000005
73,NA1,0.25184793975364245,174117328291.70645,135352357369.4079,61.6000000000005
73,NA1,0.24636678253183325,173165574578.96646,135352357369.4079,61.70000000000051
73,NA1,0.24089201307828825,172220123405.96426,135352357369.4079,61.80000000000051
73,NA1,0.23542361181826543,171280924963.53815,135352357369.4079,61.90000000000053
73,NA1,0.22996155937227222,170347929921.89505,135352357369.4079,62.0000000000005
73,NA1,0.22450583655477951,169421089425.07352,135352357369.4079,62.100000000000534
73,NA1,0.21905642437294245,168500355085.4802,135352357369.4079,62.20000000000051
73,NA1,0.21361330402528214,167585678978.49176,135352357369.4079,62.30000000000052
73,NA1,0.20817645690038677,166677013637.13028,135352357369.4079,62.40000000000053
73,NA1,0.20274586457557217,165774312046.80182,135352357369.4079,62.50000000000053
73,NA1,0.19732150881555127,164877527640.10526,135352357369.4079,62.600000000000534
73,NA1,0.19190337157107878,163986614291.70477,135352357369.4079,62.70000000000054
73,NA1,0.1864914349775969,163101526313.26947,135352357369.4079,62.80000000000052
73,NA1,0.18108568135385938,162222218448.4754,135352357369.4079,62.90000000000053
73,NA1,0.17568609320055575,161348645868.07303,135352357369.4079,63.00000000000053
73,NA1,0.17029265319891515,160480764165.01526,135352357369.4079,63.100000000000534
73,NA1,0.16490534420931258,159618529349.64957,135352357369.4079,63.20000000000054
73,NA1,0.1595241492698552,158761897844.9693,135352357369.4079,63.300000000000544
73,NA1,0.15414905159497017,157910826481.9269,135352357369.4079,63.40000000000053
73,NA1,0.14878003457397312,157065272494.80508,135352357369.4079,63.50000000000055
73,NA1,0.14341708176964088,156225193516.64847,135352357369.4079,63.600000000000534
73,NA1,0.13806017691676467,155390547574.7515,135352357369.4079,63.70000000000054
73,NA1,0.13270930392070923,154561293086.20563,135352357369.4079,63.800000000000544
73,NA1,0.12736444685595089,153737388853.50095,135352357369.4079,63.900000000000546
73,NA1,0.12202558996462172,152918794060.1854,135352357369.4079,64.00000000000054
73,NA1,0.11669271765503997,152105468266.57806,135352357369.4079,64.10000000000055
73,NA1,0.11136581450024148,151297371405.53784,135352357369.4079,64.20000000000054
73,NA1,0.1060448652364955,150494463778.28424,135352357369.4079,64.30000000000054
73,NA1,0.10072985476182861,149696706050.27325,135352357369.4079,64.40000000000055
73,NA1,0.09542076813453385,148904059247.12387,135352357369.4079,64.50000000000054
73,NA1,0.09011759057168399,148116484750.5978,135352357369.4079,64.60000000000055
73,NA1,0.08482030744762996,147333944294.6283,135352357369.4079,64.70000000000056
73,NA1,0.07952890429251216,146556399961.40186,135352357369.4079,64.80000000000054
73,NA1,0.07424336679075114,145783814177.48712,135352357369.4079,64.90000000000056
73,NA1,0.06896368077955066,145016149710.01505,135352357369.4079,65.00000000000054
73,NA1,0.06368983224738717,144253369662.90585,135352357369.4079,65.10000000000056
73,NA1,0.058421807332507236,143495437473.14514,135352357369.4079,65.20000000000056
73,NA1,0.05315959232141347,142742316907.1062,135352357369.4079,65.30000000000057
73,NA1,0.04790317364735965,141993972056.91986,135352357369.4079,65.40000000000056
73,NA1,0.04265253788883589,141250367336.8896,135352357369.4079,65.50000000000057
73,NA1,0.037407671768061056,140511467479.95267,135352357369.4079,65.60000000000056
73,NA1,0.0321685621494668,139777237534.18558,135352357369.4079,65.70000000000057
73,NA1,0.026935196038192187,139047642859.35455,135352357369.4079,65.80000000000057
73,NA1,0.02170756057856843,138322649123.5087,135352357369.4079,65.90000000000057
73,NA1,0.01648564305261365,137602222299.6176,135352357369.4079,66.00000000000057
73,NA1,0.011269430878518555,136886328662.24974,135352357369.4079,66.10000000000058
73,NA1,0.006058911609148573,136174934784.29532,135352357369.4079,66.20000000000057
73,NA1,0.0008540729305290113,135468007533.72778,135352357369.4079,66.30000000000058
73,NA1,-0.004345097339647949,134765514070.40916,135352357369.4079,66.40000000000057
73,NA1,-0.00953861125353245,134067421842.93304,135352357369.4079,66.50000000000058
73,NA1,-0.01472648073460532,133373698585.51007,135352357369.4079,66.60000000000058
73,NA1,-0.019908717579182087,132684312314.89021,135352357369.4079,66.70000000000059
73,NA1,-0.025085333457892232,131999231327.32678,135352357369.4079,66.80000000000058
73,NA1,-0.030256339917179586,131318424195.5754,135352357369.4079,66.90000000000059
73,NA1,-0.03542174838077325,130641859765.93433,135352357369.4079,67.00000000000058
73,NA1,-0.04058157015117607,129969507155.31921,135352357369.4079,67.10000000000059
73,NA1,-0.04573581641113411,129301335748.3766,135352357369.4079,67.20000000000059
73,NA1,-0.050884498225108515,128637315194.63283,135352357369.4079,67.3000000000006
73,NA1,-0.05602762654073785,127977415405.67955,135352357369.4079,67.40000000000059
73,NA1,-0.06116521219030277,127321606552.39357,135352357369.4079,67.5000000000006
73,NA1,-0.06629726589217501,126669859062.19307,135352357369.4079,67.60000000000059
73,NA1,-0.07142379825226981,126022143616.32698,135352357369.4079,67.7000000000006
73,NA1,-0.07654481976548437,125378431147.19963,135352357369.4079,67.8000000000006
73,NA1,-0.08166034081713944,124738692835.72762,135352357369.4079,67.9000000000006
73,NA1,-0.08677037168440414,124102900108.73125,135352357369.4079,68.0000000000006
73,NA1,-0.09187492253772274,123471024636.35757,135352357369.4079,68.1000000000006
73,NA1,-0.0969740034422291,122843038329.53636,135352357369.4079,68.2000000000006
73,NA1,-0.10206762435915953,122218913337.46724,135352357369.4079,68.30000000000061
73,NA1,-0.10715579514724939,121598622045.13943,135352357369.4079,68.4000000000006
73,NA1,-0.11223852556413397,120982137070.88092,135352357369.4079,68.50000000000061
73,NA1,-0.11731582526773054,120369431263.93971,135352357369.4079,68.6000000000006
73,NA1,-0.12238770381762397,119760477702.09383,135352357369.4079,68.70000000000061
73,NA1,-0.12745417067643264,119155249689.29248,135352357369.4079,68.80000000000061
73,NA1,-0.13251523521117511,118553720753.32556,135352357369.4079,68.90000000000062
73,NA1,-0.13757090669462302,117955864643.5228,135352357369.4079,69.00000000000061
73,NA1,-0.14262119430665196,117361655328.48071,135352357369.4079,69.10000000000062
73,NA1,-0.147666107135574,116771066993.81888,135352357369.4079,69.20000000000061
73,NA1,-0.1527056541794725,116184074039.96283,135352357369.4079,69.30000000000062
73,NA1,-0.1577398443475185,115600651079.95544,135352357369.4079,69.40000000000062
73,NA1,-0.16276868646128706,115020772937.2944,135352357369.4079,69.50000000000063
73,NA1,-0.16779218925605258,114444414643.79773,135352357369.4079,69.60000000000062
73,NA1,-0.17281036138209205,113871551437.49367,135352357369.4079,69.70000000000063
73,NA1,-0.1778232114059571,113302158760.53914,135352357369.4079,69.80000000000062
73,NA1,-0.18283074781175981,112736212257.16113,135352357369.4079,69.90000000000063
73,NA1,-0.18783297900242715,112173687771.62587,135352357369.4079,70.00000000000063
73,NA1,-0.19282991330096427,111614561346.23082,135352357369.4079,70.10000000000063
73,NA1,-0.19782155895169454,111058809219.32289,135352357369.4079,70.20000000000063
73,NA1,-0.2028079241214975,110506407823.33995,135352357369.4079,70.30000000000064
73,NA1,-0.20778901690103288,109957333782.87682,135352357369.4079,70.40000000000063
73,NA1,-0.21276484530595646,109411563912.77466,135352357369.4079,70.50000000000064
73,NA1,-0.21773541727812373,108869075216.23378,135352357369.4079,70.60000000000063
73,NA1,-0.2227007406867875,108329844882.94919,135352357369.4079,70.70000000000064
73,NA1,-0.22766082332977974,107793850287.26917,135352357369.4079,70.80000000000064
73,NA1,-0.23261567293468702,107261068986.376,135352357369.4079,70.90000000000066
73,NA1,-0.237565297160014,106731478718.4888,135352357369.4079,71.00000000000064
73,NA1,-0.24250970359633675,106205057401.08803,135352357369.4079,71.10000000000066
73,NA1,-0.24744889976744425,105681783129.16179,135352357369.4079,71.20000000000064
73,NA1,-0.2523828931314732,105161634173.4726,135352357369.4079,71.30000000000067
73,NA1,-0.25731169108202606,104644588978.84602,135352357369.4079,71.40000000000066
73,NA1,-0.26223530094928504,104130626162.47885,135352357369.4079,71.50000000000065
73,NA1,-0.2671537300011086,103619724512.26862,135352357369.4079,71.60000000000066
73,NA1,-0.2720669854441244,103111862985.16212,135352357369.4079,71.70000000000066
73,NA1,-0.27697507442480396,102607020705.52475,135352357369.4079,71.80000000000067
73,NA1,-0.28187800403053553,102105176963.52808,135352357369.4079,71.90000000000066
73,NA1,-0.2867757812906727,101606311213.55832,135352357369.4079,72.00000000000065
73,NA1,-0.2916684131775898,101110403072.64182,135352357369.4079,72.10000000000066
73,NA1,-0.29655590660771003,100617432318.89087,135352357369.4079,72.20000000000066
73,NA1,-0.30143826844253313,100127378889.96701,135352357369.4079,72.30000000000067
73,NA1,-0.3063155054896448,99640222881.56316,135352357369.4079,72.40000000000066
73,NA1,-0.31118762450372645,99155944545.90266,135352357369.4079,72.50000000000067
73,NA1,-0.3160546321875373,98674524290.25764,135352357369.4079,72.60000000000066
73,NA1,-0.32091653519290303,98195942675.48308,135352357369.4079,72.70000000000067
73,NA1,-0.32577334012167947,97720180414.56941,135352357369.4079,72.80000000000067
73,NA1,-0.3306250535267159,97247218371.21133,135352357369.4079,72.90000000000067
73,NA1,-0.33547168191279864,96777037558.39384,135352357369.4079,73.00000000000067
73,NA1,-0.3403132317375927,96309619136.9942,135352357369.4079,73.10000000000069
73,NA1,-0.34514970941256296,95844944414.40106,135352357369.4079,73.20000000000067
73,NA1,-0.34998112130389464,95382994843.14854,135352357369.4079,73.30000000000071
73,NA1,-0.3548074737333915,94923752019.56747,135352357369.4079,73.40000000000067
73,NA1,-0.35962877297937706,94467197682.45071,135352357369.4079,73.50000000000068
73,NA1,-0.364445025277569,94013313711.7356,135352357369.4079,73.60000000000069
73,NA1,-0.3692562368219597,93562082127.19986,135352357369.4079,73.70000000000068
73,NA1,-0.3740624137656707,93113485087.17409,135352357369.4079,73.80000000000071
73,NA1,-0.3788635622218078,92667504887.26784,135352357369.4079,73.90000000000069
73,NA1,-0.3836596882642978,92224123959.11108,135352357369.4079,74.00000000000068
73,NA1,-0.38845079792872317,91783324869.10927,135352357369.4079,74.10000000000069
73,NA1,-0.39323689721313215,91345090317.21382,135352357369.4079,74.20000000000068
73,NA1,-0.39801799207885774,90909403135.7049,135352357369.4079,74.30000000000071
73,NA1,-0.40279408845130554,90476246287.98984,135352357369.4079,74.40000000000069
73,NA1,-0.4075651922207498,90045602867.4135,135352357369.4079,74.50000000000071
73,NA1,-0.41233130924310146,89617456096.08359,135352357369.4079,74.60000000000069
73,NA1,-0.4170924453406833,89191789323.70784,135352357369.4079,74.7000000000007
73,NA1,-0.42184860630297966,88768586026.44539,135352357369.4079,74.80000000000071
73,NA1,-0.42659979788738744,88347829805.77016,135352357369.4079,74.9000000000007
73,NA1,-0.43134602581994674,87929504387.34785,135352357369.4079,75.00000000000071
73,NA1,-0.4360872957960725,87513593619.92444,135352357369.4079,75.1000000000007
73,NA1,-0.4408236134812626,87100081474.22826,135352357369.4079,75.2000000000007
73,NA1,-0.44555498451181197,86688952041.88287,135352357369.4079,75.30000000000071
73,NA1,-0.45028141449550046,86280189534.33351,135352357369.4079,75.4000000000007
73,NA1,-0.45500290901228396,85873778281.784,135352357369.4079,75.50000000000071
73,NA1,-0.45971947361496407,85469702732.14667,135352357369.4079,75.6000000000007
73,NA1,-0.4644311138298632,85067947450.00241,135352357369.4079,75.7000000000007
73,NA1,-0.46913783515746965,84668497115.5738,135352357369.4079,75.80000000000071
73,NA1,-0.4738396430730945,84271336523.70781,135352357369.4079,75.90000000000072
73,NA1,-0.4785365430274994,83876450582.87105,135352357369.4079,76.00000000000071
73,NA1,-0.483228540447532,83483824314.15474,135352357369.4079,76.10000000000072
73,NA1,-0.4879156407367376,83093442850.29163,135352357369.4079,76.2000000000007
73,NA1,-0.49259784927597206,82705291434.68245,135352357369.4079,76.30000000000072
73,NA1,-0.49727517142399585,82319355420.4341,135352357369.4079,76.40000000000072
73,NA1,-0.5019476125180714,81935620269.40678,135352357369.4079,76.50000000000071
73,NA1,-0.5066151778745357,81554071551.27292,135352357369.4079,76.60000000000072
73,NA1,-0.5112778727893771,81174694942.58485,135352357369.4079,76.70000000000073
73,NA1,-0.5159357025387963,80797476225.8533,135352357369.4079,76.80000000000072
73,NA1,-0.52058867237976,80422401288.63538,135352357369.4079,76.90000000000073
73,NA1,-0.525236787550544,80049456122.63243,135352357369.4079,77.00000000000071
73,NA1,-0.5298800532712734,79678626822.79709,135352357369.4079,77.10000000000073
73,NA1,-0.5345184747444428,79309899586.45055,135352357369.4079,77.20000000000073
73,NA1,-0.5391520571554412,78943260712.40813,135352357369.4079,77.30000000000074
73,NA1,-0.5437808056730572,78578696600.11508,135352357369.4079,77.40000000000073
73,NA1,-0.5484047254499835,78216193748.7906,135352357369.4079,77.50000000000074
73,NA1,-0.553023821623307,77855738756.58147,135352357369.4079,77.60000000000073
73,NA1,-0.5576380993149946,77497318319.72404,135352357369.4079,77.70000000000073
73,NA1,-0.5622475636323695,77140919231.71535,135352357369.4079,77.80000000000074
73,NA1,-0.5668522196685781,76786528382.49254,135352357369.4079,77.90000000000073
73,NA1,-0.5714520725030492,76434132757.62106,135352357369.4079,78.00000000000074
73,NA1,-0.5760471272019493,76083719437.49084,135352357369.4079,78.10000000000075
73,NA1,-0.580637388818621,75735275596.52136,135352357369.4079,78.20000000000073
73,NA1,-0.5852228623940225,75388788502.3743,135352357369.4079,78.30000000000075
73,NA1,-0.5898035529571543,75044245515.17462,135352357369.4079,78.40000000000073
73,NA1,-0.5943794655254796,74701634086.73944,135352357369.4079,78.50000000000075
73,NA1,-0.5989506051053363,74360941759.81497,135352357369.4079,78.60000000000075
73,NA1,-0.6035169766923419,74022156167.32094,135352357369.4079,78.70000000000076
73,NA1,-0.6080785852717928,73685265031.60284,135352357369.4079,78.80000000000075
73,NA1,-0.6126354358190518,73350256163.69177,135352357369.4079,78.90000000000076
73,NA1,-0.6171875332999308,73017117462.57175,135352357369.4079,79.00000000000075
73,NA1,-0.621734882671069,72685836914.45413,135352357369.4079,79.10000000000076
73,NA1,-0.6262774888802971,72356402592.05984,135352357369.4079,79.20000000000076
73,NA1,-0.6308153568670024,72028802653.90808,135352357369.4079,79.30000000000076
73,NA1,-0.6353484915624772,71703025343.613,135352357369.4079,79.40000000000076
73,NA1,-0.6398768978902742,71379058989.18633,135352357369.4079,79.50000000000077
73,NA1,-0.6444005807665364,71056892002.34811,135352357369.4079,79.60000000000076
73,NA1,-0.6489195451003391,70736512877.84311,135352357369.4079,79.70000000000076
73,NA1,-0.6534337957940124,70417910192.76482,135352357369.4079,79.80000000000076
73,NA1,-0.6579433377434617,70101072605.88567,135352357369.4079,79.90000000000076
73,NA1,-0.6624481758384804,69785988856.99414,135352357369.4079,80.00000000000077
73,NA1,-0.66694831496306,69472647766.23784,135352357369.4079,80.10000000000078
73,NA1,-0.6714437599956834,69161038233.4739,135352357369.4079,80.20000000000076
73,NA1,-0.6759345158096308,68851149237.6244,135352357369.4079,80.30000000000078
73,NA1,-0.6804205872732539,68542969836.03959,135352357369.4079,80.40000000000076
73,NA1,-0.6849019792502679,68236489163.8659,135352357369.4079,80.50000000000078
73,NA1,-0.6893786966000228,67931696433.42093,135352357369.4079,80.60000000000078
73,NA1,-0.693850744177774,67628580933.57413,135352357369.4079,80.70000000000078
73,NA1,-0.6983181268349442,67327132029.133545,135352357369.4079,80.80000000000078
73,NA1,-0.7027808494193833,67027339160.23834,135352357369.4079,80.9000000000008
73,NA1,-0.7072389167756182,66729191841.75727,135352357369.4079,81.00000000000078
73,NA1,-0.7116923337451027,66432679662.6926,135352357369.4079,81.1000000000008
73,NA1,-0.7161411051664524,66137792285.5902,135352357369.4079,81.20000000000078
73,NA1,-0.7205852358756845,65844519445.95473,135352357369.4079,81.30000000000081
